2.63423,3.18202,-2.99801e-15,-2.63423,-3.18202,1.74467e-15
2.59883,3.21517,-3.08002e-15,-2.59883,-3.21517,1.75442e-15
2.56309,3.24791,-3.16452e-15,-2.56309,-3.24791,1.75852e-15
2.52702,3.28022,-3.2527e-15,-2.52702,-3.28022,1.75663e-15
2.49061,3.31212,-3.34767e-15,-2.49061,-3.31212,1.74852e-15
2.45388,3.3436,-3.44589e-15,-2.45388,-3.3436,1.73561e-15
2.41683,3.37465,-3.54416e-15,-2.41683,-3.37465,1.72235e-15
2.37946,3.40528,-3.64454e-15,-2.37946,-3.40528,1.70767e-15
2.34178,3.43547,-3.7464e-15,-2.34178,-3.43547,1.68908e-15
2.30381,3.46524,-3.84682e-15,-2.30381,-3.46524,1.668e-15
2.26553,3.49456,-3.95075e-15,-2.26553,-3.49456,1.64647e-15
2.22696,3.52345,-4.06059e-15,-2.22696,-3.52345,1.62581e-15
2.1881,3.5519,-4.17129e-15,-2.1881,-3.5519,1.60352e-15
2.14896,3.57991,-4.27675e-15,-2.14896,-3.57991,1.57522e-15
2.10955,3.60748,-4.37542e-15,-2.10955,-3.60748,1.54386e-15
2.06986,3.6346,-4.47884e-15,-2.06986,-3.6346,1.50671e-15
2.02991,3.66127,-4.58392e-15,-2.02991,-3.66127,1.46228e-15
1.9897,3.68749,-4.6863e-15,-1.9897,-3.68749,1.4168e-15
1.94924,3.71326,-4.79107e-15,-1.94924,-3.71326,1.36793e-15
1.90853,3.73858,-4.89804e-15,-1.90853,-3.73858,1.31285e-15
1.86758,3.76345,-5.00461e-15,-1.86758,-3.76345,1.25493e-15
1.82639,3.78786,-5.10692e-15,-1.82639,-3.78786,1.19843e-15
1.78497,3.81181,-5.20745e-15,-1.78497,-3.81181,1.14336e-15
1.74333,3.83531,-5.31082e-15,-1.74333,-3.83531,1.09076e-15
1.70146,3.85835,-5.41652e-15,-1.70146,-3.85835,1.04165e-15
1.65939,3.88092,-5.52295e-15,-1.65939,-3.88092,9.90962e-16
1.6171,3.90304,-5.6309e-15,-1.6171,-3.90304,9.30869e-16
1.57462,3.92469,-5.74428e-15,-1.57462,-3.92469,8.59563e-16
1.53193,3.94588,-5.85709e-15,-1.53193,-3.94588,7.83616e-16
1.48906,3.9666,-5.96262e-15,-1.48906,-3.9666,7.07358e-16
1.446,3.98686,-6.0629e-15,-1.446,-3.98686,6.31988e-16
1.40276,4.00665,-6.16312e-15,-1.40276,-4.00665,5.58351e-16
1.35935,4.02598,-6.2653e-15,-1.35935,-4.02598,4.88621e-16
1.31577,4.04484,-6.36873e-15,-1.31577,-4.04484,4.25098e-16
1.27203,4.06324,-6.46923e-15,-1.27203,-4.06324,3.64783e-16
1.22813,4.08116,-6.56071e-15,-1.22813,-4.08116,3.0971e-16
1.18408,4.09862,-6.6529e-15,-1.18408,-4.09862,2.55692e-16
1.13989,4.11561,-6.75025e-15,-1.13989,-4.11561,1.91419e-16
1.09556,4.13213,-6.84457e-15,-1.09556,-4.13213,1.22784e-16
1.05109,4.14819,-6.9284e-15,-1.05109,-4.14819,5.81312e-17
1.0065,4.16377,-7.00678e-15,-1.0065,-4.16377,-7.77602e-18
0.961781,4.17889,-7.08808e-15,-0.961781,-4.17889,-7.67086e-17
0.916948,4.19354,-7.17012e-15,-0.916948,-4.19354,-1.46362e-16
0.872004,4.20772,-7.25217e-15,-0.872004,-4.20772,-2.17452e-16
0.826955,4.22143,-7.3351e-15,-0.826955,-4.22143,-2.89289e-16
0.781807,4.23468,-7.41821e-15,-0.781807,-4.23468,-3.59679e-16
0.736564,4.24745,-7.50061e-15,-0.736564,-4.24745,-4.29259e-16
0.691232,4.25977,-7.58124e-15,-0.691232,-4.25977,-5.01682e-16
0.645818,4.27161,-7.65822e-15,-0.645818,-4.27161,-5.78323e-16
0.600325,4.28299,-7.73729e-15,-0.600325,-4.28299,-6.60115e-16
0.554761,4.2939,-7.82205e-15,-0.554761,-4.2939,-7.47325e-16
0.50913,4.30435,-7.90815e-15,-0.50913,-4.30435,-8.40042e-16
0.463437,4.31434,-7.9921e-15,-0.463437,-4.31434,-9.372e-16
0.417688,4.32386,-8.0725e-15,-0.417688,-4.32386,-1.03898e-15
0.371888,4.33292,-8.15217e-15,-0.371888,-4.33292,-1.14411e-15
0.326041,4.34152,-8.23286e-15,-0.326041,-4.34152,-1.25204e-15
0.280153,4.34966,-8.3137e-15,-0.280153,-4.34966,-1.36036e-15
0.234229,4.35734,-8.39333e-15,-0.234229,-4.35734,-1.46714e-15
0.188273,4.36456,-8.47047e-15,-0.188273,-4.36456,-1.57072e-15
0.142291,4.37133,-8.55075e-15,-0.142291,-4.37133,-1.6795e-15
0.0962887,4.37764,-8.63706e-15,-0.0962887,-4.37764,-1.79804e-15
0.0502711,4.38349,-8.72638e-15,-0.0502711,-4.38349,-1.91858e-15
0.00424401,4.38889,-8.81934e-15,-0.00424401,-4.38889,-2.04277e-15
-0.0417866,4.39384,-8.91592e-15,0.0417866,-4.39384,-2.17086e-15
-0.0878148,4.39834,-9.0141e-15,0.0878148,-4.39834,-2.30002e-15
-0.133835,4.40238,-9.11036e-15,0.133835,-4.40238,-2.42863e-15
-0.17984,4.40599,-9.20188e-15,0.17984,-4.40599,-2.55687e-15
-0.225826,4.40914,-9.29638e-15,0.225826,-4.40914,-2.69106e-15
-0.271787,4.41185,-9.40096e-15,0.271787,-4.41185,-2.82829e-15
-0.317717,4.41411,-9.51446e-15,0.317717,-4.41411,-2.95733e-15
-0.363612,4.41594,-9.62981e-15,0.363612,-4.41594,-3.08251e-15
-0.409467,4.41732,-9.74271e-15,0.409467,-4.41732,-3.21015e-15
-0.455278,4.41827,-9.85162e-15,0.455278,-4.41827,-3.34144e-15
-0.501041,4.41877,-9.95404e-15,0.501041,-4.41877,-3.47396e-15
-0.546751,4.41885,-1.00514e-14,0.546751,-4.41885,-3.60384e-15
-0.592404,4.41849,-1.01473e-14,0.592404,-4.41849,-3.72979e-15
-0.637996,4.41769,-1.02415e-14,0.637996,-4.41769,-3.85278e-15
-0.683522,4.41647,-1.03322e-14,0.683522,-4.41647,-3.97436e-15
-0.728979,4.41482,-1.04223e-14,0.728979,-4.41482,-4.08737e-15
-0.774362,4.41274,-1.0515e-14,0.774362,-4.41274,-4.18882e-15
-0.819668,4.41024,-1.06134e-14,0.819668,-4.41024,-4.28906e-15
-0.86489,4.40731,-1.07149e-14,0.86489,-4.40731,-4.39059e-15
-0.910027,4.40397,-1.08152e-14,0.910027,-4.40397,-4.49261e-15
-0.955072,4.40021,-1.09152e-14,0.955072,-4.40021,-4.59489e-15
-1.00002,4.39603,-1.10174e-14,1.00002,-4.39603,-4.69149e-15
-1.04487,4.39144,-1.11211e-14,1.04487,-4.39144,-4.78652e-15
-1.08962,4.38643,-1.12209e-14,1.08962,-4.38643,-4.89227e-15
-1.13426,4.38102,-1.13121e-14,1.13426,-4.38102,-5.00788e-15
-1.17879,4.37519,-1.14022e-14,1.17879,-4.37519,-5.12486e-15
-1.2232,4.36896,-1.15002e-14,1.2232,-4.36896,-5.24798e-15
-1.2675,4.36233,-1.16071e-14,1.2675,-4.36233,-5.37761e-15
-1.31167,4.3553,-1.17239e-14,1.31167,-4.3553,-5.50658e-15
-1.35572,4.34787,-1.1845e-14,1.35572,-4.34787,-5.63332e-15
-1.39963,4.34004,-1.19661e-14,1.39963,-4.34004,-5.76362e-15
-1.44341,4.33182,-1.20907e-14,1.44341,-4.33182,-5.89711e-15
-1.48705,4.3232,-1.22193e-14,1.48705,-4.3232,-6.02581e-15
-1.53055,4.3142,-1.23493e-14,1.53055,-4.3142,-6.15255e-15
-1.57391,4.30481,-1.2481e-14,1.57391,-4.30481,-6.28072e-15
-1.61711,4.29503,-1.26159e-14,1.61711,-4.29503,-6.41046e-15
-1.66017,4.28487,-1.27591e-14,1.66017,-4.28487,-6.54739e-15
-1.70307,4.27433,-1.29094e-14,1.70307,-4.27433,-6.69203e-15
-1.74581,4.26341,-1.30627e-14,1.74581,-4.26341,-6.84009e-15
-1.78838,4.25212,-1.32226e-14,1.78838,-4.25212,-6.99197e-15
-1.8308,4.24045,-1.33889e-14,1.8308,-4.24045,-7.14528e-15
-1.87304,4.22841,-1.35582e-14,1.87304,-4.22841,-7.29716e-15
-1.91511,4.216,-1.37265e-14,1.91511,-4.216,-7.45081e-15
-1.95701,4.20323,-1.38919e-14,1.95701,-4.20323,-7.60907e-15
-1.99873,4.1901,-1.4055e-14,1.99873,-4.1901,-7.76913e-15
-2.04027,4.1766,-1.42206e-14,2.04027,-4.1766,-7.92906e-15
-2.08163,4.16275,-1.43884e-14,2.08163,-4.16275,-8.09028e-15
-2.12279,4.14854,-1.45579e-14,2.12279,-4.14854,-8.25724e-15
-2.16377,4.13398,-1.47273e-14,2.16377,-4.13398,-8.4263e-15
-2.20456,4.11906,-1.48908e-14,2.20456,-4.11906,-8.5958e-15
-2.24516,4.1038,-1.50545e-14,2.24516,-4.1038,-8.76886e-15
-2.28555,4.08819,-1.52217e-14,2.28555,-4.08819,-8.94636e-15
-2.32575,4.07224,-1.53911e-14,2.32575,-4.07224,-9.12565e-15
-2.36574,4.05595,-1.55624e-14,2.36574,-4.05595,-9.30102e-15
-2.40553,4.03932,-1.57349e-14,2.40553,-4.03932,-9.47798e-15
